ObjectName,reset,TypeOfEnergy,Details,ratingClassValue
0,Toutes-les-energies,NonRenouvelables,Petrole,,,1
1,Toutes-les-energies,NonRenouvelables,Petrole,,,1
2,Toutes-les-energies,NonRenouvelables,Petrole,,,1
3,Toutes-les-energies,NonRenouvelables,Petrole,,,1
4,Toutes-les-energies,NonRenouvelables,Petrole,,,1
5,Toutes-les-energies,NonRenouvelables,Petrole,,,1
6,Toutes-les-energies,NonRenouvelables,Petrole,,,1
7,Toutes-les-energies,NonRenouvelables,Petrole,,,1
8,Toutes-les-energies,NonRenouvelables,Petrole,,,1
9,Toutes-les-energies,NonRenouvelables,Petrole,,,1
10,Toutes-les-energies,NonRenouvelables,Petrole,,,1
11,Toutes-les-energies,NonRenouvelables,Petrole,,,1
12,Toutes-les-energies,NonRenouvelables,Petrole,,,1
13,Toutes-les-energies,NonRenouvelables,Petrole,,,1
14,Toutes-les-energies,NonRenouvelables,Petrole,,,1
15,Toutes-les-energies,NonRenouvelables,Petrole,,,1
16,Toutes-les-energies,NonRenouvelables,Petrole,,,1
17,Toutes-les-energies,NonRenouvelables,Petrole,,,1
18,Toutes-les-energies,NonRenouvelables,Petrole,,,1
19,Toutes-les-energies,NonRenouvelables,Petrole,,,1
20,Toutes-les-energies,NonRenouvelables,Petrole,,,1
21,Toutes-les-energies,NonRenouvelables,Petrole,,,1
22,Toutes-les-energies,NonRenouvelables,Petrole,,,1
23,Toutes-les-energies,NonRenouvelables,Petrole,,,1
24,Toutes-les-energies,NonRenouvelables,Petrole,,,1
25,Toutes-les-energies,NonRenouvelables,Petrole,,,1
26,Toutes-les-energies,NonRenouvelables,Petrole,,,1
27,Toutes-les-energies,NonRenouvelables,Petrole,,,1
28,Toutes-les-energies,NonRenouvelables,Petrole,,,1
29,Toutes-les-energies,NonRenouvelables,Petrole,,,1
30,Toutes-les-energies,NonRenouvelables,Petrole,,,1
31,Toutes-les-energies,NonRenouvelables,Petrole,,,1
32,Toutes-les-energies,NonRenouvelables,Petrole,,,1
33,Toutes-les-energies,NonRenouvelables,Petrole,,,1
34,Toutes-les-energies,NonRenouvelables,Petrole,,,1
35,Toutes-les-energies,NonRenouvelables,Petrole,,,1
36,Toutes-les-energies,NonRenouvelables,Petrole,,,1
37,Toutes-les-energies,NonRenouvelables,Petrole,,,1
38,Toutes-les-energies,NonRenouvelables,Petrole,,,1
39,Toutes-les-energies,NonRenouvelables,Charbon,,,1
40,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
41,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
42,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
43,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
44,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
45,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
46,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
47,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
48,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
49,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
50,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
51,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
52,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
53,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
54,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
55,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
56,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
57,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
58,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
59,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
60,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
61,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
62,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
63,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
64,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
65,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
66,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
67,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
68,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
69,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
70,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
71,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
72,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
73,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
74,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
75,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
76,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
77,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
78,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
79,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
80,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
81,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
82,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
83,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
84,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
85,Toutes-les-energies,Renouvelables,Solaire,,,1
86,Toutes-les-energies,Renouvelables,Eolienne,,,1
87,Toutes-les-energies,Renouvelables,Hydraulique,,,1
88,Toutes-les-energies,Renouvelables,Hydraulique,,,1
89,Toutes-les-energies,Renouvelables,Hydraulique,,,1
90,Toutes-les-energies,Renouvelables,Hydraulique,,,1
91,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
92,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
93,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
94,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
95,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
96,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
97,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
98,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
99,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
100,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
